   20113  a_10                    1.23000   0.40000  3  0  0  0  0  0  0  2
   20113  2  0.500000            213    -211       0       0       0
   20113  2  0.500000           -213     211       0       0       0
   10213  b_1+                    1.23100   0.14200  3  0  0  0  0  0  1  1
   10213  2  1.000000            223     211       0       0       0
  -10213  b_1-                    1.23100   0.14200  3  0  0  0  0  0 -1  1
  -10213  2  1.000000            223    -211       0       0       0
   10113  b_10                    1.23100   0.14200  3  0  0  0  0  0  0  1
   10113  2  1.000000            223     111       0       0       0
    2224  Delta++                 1.23100   0.12000  4  1  0  0  0  0  2  1
    2224  2  1.000000           2212     211       0       0       0
    2214  Delta+                  1.23200   0.12000  4  1  0  0  0  0  1  3
    2214  2  0.663000           2212     111       0       0       0
    2214  2  0.331000           2112     211       0       0       0
    2214  2  0.006000           2212      22       0       0       0
    2114  Delta0                  1.23300   0.12000  4  1  0  0  0  0  0  3
    2114  2  0.331000           2212    -211       0       0       0
    2114  2  0.663000           2112     111       0       0       0
    2114  2  0.006000           2112      22       0       0       0
    1114  Delta-                  1.23400   0.12000  4  1  0  0  0  0 -1  1
    1114  2  1.000000           2112    -211       0       0       0
     225  f_2                     1.27500   0.18500  5  0  0  0  0  0  0  8
     225  2  0.564000            211    -211       0       0       0
     225  2  0.282000            111     111       0       0       0
     225  4  0.072000            211    -211     111     111       0
     225  4  0.028000            211    -211     211    -211       0
     225  2  0.023000            321    -321       0       0       0
     225  2  0.023000            311    -311       0       0       0
     225  2  0.005000            221     221       0       0       0
     225  4  0.003000            111     111     111     111       0
   20223  f_1                     1.28200   0.02500  3  0  0  0  0  0  0 14
   20223  2  0.146000        9000211    -211       0       0       0
   20223  2  0.146000        9000111     111       0       0       0
   20223  2  0.146000       -9000211     211       0       0       0
   20223  3  0.050000            221     211    -211       0       0
   20223  3  0.050000            221     111     111       0       0
   20223  3  0.050000            213    -211     111       0       0
   20223  3  0.150000            113     211    -211       0       0
   20223  3  0.050000            113     111     111       0       0
   20223  3  0.050000           -213     211     111       0       0
   20223  3  0.024000            321    -321     111       0       0
   20223  3  0.024000            321    -311    -211       0       0
   20223  3  0.024000            311    -311     111       0       0
   20223  3  0.024000            311    -321     211       0       0
   20223  2  0.066000            113      22       0       0       0
   10323  K_1+                    1.29000   0.09000  3  0  1  0  0  0  1  5
   10323  2  0.280000            311     213       0       0       0
   10323  2  0.140000            321     113       0       0       0
   10323  2  0.313000            313     211       0       0       0
   10323  2  0.157000            323     111       0       0       0
   10323  2  0.110000            321     223       0       0       0
  -10323  K_1-                    1.29000   0.09000  3  0 -1  0  0  0 -1  5
  -10323  2  0.280000           -311    -213       0       0       0
  -10323  2  0.140000           -321     113       0       0       0
  -10323  2  0.313000           -313    -211       0       0       0
  -10323  2  0.157000           -323     111       0       0       0
  -10323  2  0.110000           -321     223       0       0       0
   10313  K_10                    1.29000   0.09000  3  0  1  0  0  0  0  5
   10313  2  0.280000            321    -213       0       0       0
   10313  2  0.140000            311     113       0       0       0
   10313  2  0.313000            323    -211       0       0       0
   10313  2  0.157000            313     111       0       0       0
   10313  2  0.110000            311     223       0       0       0
  -10313  K_1bar0                 1.29000   0.09000  3  0 -1  0  0  0  0  5
  -10313  2  0.280000           -321     213       0       0       0
  -10313  2  0.140000           -311     113       0       0       0
  -10313  2  0.313000           -323     211       0       0       0
  -10313  2  0.157000           -313     111       0       0       0
  -10313  2  0.110000           -311     223       0       0       0
  100221  eta(1295)               1.29500   0.05300  1  0  0  0  0  0  0  4
  100221  2  0.166660        9000111     111       0       0       0
  100221  2  0.166660        9000211    -211       0       0       0
  100221  2  0.166660       -9000211     211       0       0       0
  100221 -2  0.500000            221     113       0       0       0
   10221  f_0(1300)               1.30000   0.20000  1  0  0  0  0  0  0  4
   10221  2  0.624000            211    -211       0       0       0
   10221  2  0.312000            111     111       0       0       0
   10221  2  0.032000           -321     321       0       0       0
   10221  2  0.032000            311    -311       0       0       0
  100211  pi(1300)+               1.30000   0.40000  1  0  0  0  0  0  1  3
  100211  2  0.250000            213     111       0       0       0
  100211  2  0.250000            113     211       0       0       0
  100211  2  0.500000        9000221     211       0       0       0
 -100211  pi(1300)-               1.30000   0.40000  1  0  0  0  0  0 -1  3
 -100211  2  0.250000           -213     111       0       0       0
 -100211  2  0.250000            113    -211       0       0       0
 -100211  2  0.500000        9000221    -211       0       0       0
  100111  pi(1300)0               1.30000   0.40000  1  0  0  0  0  0  0  3
  100111  2  0.250000            213    -211       0       0       0
  100111  2  0.250000           -213     211       0       0       0
  100111  2  0.500000        9000221     111       0       0       0
     215  a_2+                    1.31800   0.10700  5  0  0  0  0  0  1  7
     215  2  0.347250            213     111       0       0       0
     215  2  0.347250            113     211       0       0       0
     215  2  0.144000            221     211       0       0       0
     215  3  0.104000            223     211     111       0       0
     215  2  0.049000            321    -311       0       0       0
     215  2  0.002800            211      22       0       0       0
     215  2  0.005700            331     211       0       0       0
    -215  a_2-                    1.31800   0.10700  5  0  0  0  0  0 -1  7
    -215  2  0.347250           -213     111       0       0       0
    -215  2  0.347250            113    -211       0       0       0
    -215  2  0.144000            221    -211       0       0       0
    -215  3  0.104000            223    -211     111       0       0
    -215  2  0.049000           -321     311       0       0       0
    -215  2  0.002800           -211      22       0       0       0
    -215  2  0.005700            331    -211       0       0       0
     115  a_20                    1.31800   0.10700  5  0  0  0  0  0  0  8
     115  2  0.347250            213    -211       0       0       0
     115  2  0.347250           -213     211       0       0       0
     115  2  0.144000            221     111       0       0       0
     115  3  0.104000            223     211    -211       0       0
     115  2  0.024500            321    -321       0       0       0
     115  2  0.024500            311    -311       0       0       0
     115  2  0.002800            111      22       0       0       0
     115  2  0.005700            331     111       0       0       0
    3322  Xi0                     1.31490   0.00000  2  1 -2  0  0  0  0  1
    3322  1  1.000000           3322       0       0       0       0
    3312  Xi-                     1.32130   0.00000  2  1 -2  0  0  0 -1  1
    3312  1  1.000000           3312       0       0       0       0
    3224  Sigma*+                 1.38280   0.03580  4  1 -1  0  0  0  1  3
    3224  2  0.880000           3122     211       0       0       0
    3224  2  0.060000           3222     111       0       0       0
    3224  2  0.060000           3212     211       0       0       0
    3214  Sigma*0                 1.38370   0.03600  4  1 -1  0  0  0  0  3
    3214  2  0.880000           3122     111       0       0       0
    3214  2  0.060000           3222    -211       0       0       0
    3214  2  0.060000           3112     211       0       0       0
    3114  Sigma*-                 1.38720   0.03940  4  1 -1  0  0  0 -1  3
    3114  2  0.880000           3122    -211       0       0       0
    3114  2  0.060000           3212    -211       0       0       0
    3114  2  0.060000           3112     111       0       0       0
   10333  h'_1                    1.40000   0.08000  3  0  0  0  0  0  0  4
   10333  2  0.250000            313    -311       0       0       0
   10333  2  0.250000           -313     311       0       0       0
   10333  2  0.250000            323    -321       0       0       0
   10333  2  0.250000           -323     321       0       0       0
 9030221  f'_0                    1.40000   0.25000  1  0  0  0  0  0  0  6
