   11.000999999999999     
  0.10000000000000001              501
    61.0010000000    18.1647572030   186.5025886114  0.0000000000  1.0000000000
    60.9010000000    18.1330868667   186.2669566627  0.0000000000  1.0000000000
    60.8010000000    18.1014179096   186.0312302601  0.0000000000  1.0000000000
    60.7010000000    18.0697503071   185.7954090038  0.0000000000  1.0000000000
    60.6010000000    18.0380841183   185.5594931162  0.0000000000  1.0000000000
    60.5010000000    18.0064192922   185.3234819975  0.0000000000  1.0000000000
    60.4010000000    17.9747558887   185.0873758754  0.0000000000  1.0000000000
    60.3010000000    17.9430938855   184.8511743625  0.0000000000  1.0000000000
    60.2010000000    17.9114332609   184.6148770751  0.0000000000  1.0000000000
    60.1010000000    17.8797740486   184.3784840437  0.0000000000  1.0000000000
    60.0010000000    17.8481162555   184.1419950960  0.0000000000  1.0000000000
    59.9010000000    17.8164598615   183.9054098580  0.0000000000  1.0000000000
    59.8010000000    17.7848049019   183.6687283687  0.0000000000  1.0000000000
    59.7010000000    17.7531513577   183.4319502605  0.0000000000  1.0000000000
    59.6010000000    17.7214992379   183.1950753738  0.0000000000  1.0000000000
    59.5010000000    17.6898485246   182.9581033480  0.0000000000  1.0000000000
    59.4010000000    17.6581992825   182.7210344383  0.0000000000  1.0000000000
    59.3010000000    17.6265514402   182.4838678821  0.0000000000  1.0000000000
    59.2010000000    17.5949050634   182.2466039406  0.0000000000  1.0000000000
    59.1010000000    17.5632600822   182.0092418590  0.0000000000  1.0000000000
    59.0010000000    17.5316165902   181.7717821077  0.0000000000  1.0000000000
    58.9010000000    17.4999745459   181.5342241424  0.0000000000  1.0000000000
    58.8010000000    17.4683339355   181.2965676261  0.0000000000  1.0000000000
    58.7010000000    17.4366947999   181.0588126312  0.0000000000  1.0000000000
    58.6010000000    17.4050570996   180.8209586247  0.0000000000  1.0000000000
    58.5010000000    17.3734208763   180.5830056854  0.0000000000  1.0000000000
    58.4010000000    17.3417861456   180.3449536923  0.0000000000  1.0000000000
    58.3010000000    17.3101528698   180.1068021231  0.0000000000  1.0000000000
    58.2010000000    17.2785210654   179.8685508641  0.0000000000  1.0000000000
    58.1010000000    17.2468907498   179.6301998044  0.0000000000  1.0000000000
    58.0010000000    17.2152619138   179.3917486350  0.0000000000  1.0000000000
    57.9010000000    17.1836345757   179.1531972519  0.0000000000  1.0000000000
    57.8010000000    17.1520087011   178.9145451518  0.0000000000  1.0000000000
    57.7010000000    17.1203843362   178.6757924391  0.0000000000  1.0000000000
    57.6010000000    17.0887614743   178.4369388189  0.0000000000  1.0000000000
    57.5010000000    17.0571401094   178.1979840000  0.0000000000  1.0000000000
    57.4010000000    17.0255202627   177.9589278957  0.0000000000  1.0000000000
    57.3010000000    16.9939019295   177.7197702222  0.0000000000  1.0000000000
    57.2010000000    16.9622851321   177.4805108995  0.0000000000  1.0000000000
    57.1010000000    16.9306698140   177.2411492508  0.0000000000  1.0000000000
    57.0010000000    16.8990560518   177.0016856039  0.0000000000  1.0000000000
    56.9010000000    16.8674437903   176.7621192897  0.0000000000  1.0000000000
    56.8010000000    16.8358330544   176.5224502432  0.0000000000  1.0000000000
    56.7010000000    16.8042238956   176.2826786018  0.0000000000  1.0000000000
    56.6010000000    16.7726162347   176.0428035094  0.0000000000  1.0000000000
    56.5010000000    16.7410101509   175.8028253101  0.0000000000  1.0000000000
    56.4010000000    16.7094056186   175.5627435544  0.0000000000  1.0000000000
    56.3010000000    16.6778026134   175.3225577973  0.0000000000  1.0000000000
    56.2010000000    16.6462011637   175.0822679956  0.0000000000  1.0000000000
    56.1010000000    16.6146012984   174.8418741089  0.0000000000  1.0000000000
    56.0010000000    16.5830029948   174.6013757042  0.0000000000  1.0000000000
    55.9010000000    16.5514062572   174.3607725508  0.0000000000  1.0000000000
    55.8010000000    16.5198110904   174.1200644220  0.0000000000  1.0000000000
    55.7010000000    16.4882174999   173.8792510951  0.0000000000  1.0000000000
    55.6010000000    16.4566254918   173.6383323511  0.0000000000  1.0000000000
    55.5010000000    16.4250350987   173.3973081725  0.0000000000  1.0000000000
    55.4010000000    16.3934462506   173.1561777567  0.0000000000  1.0000000000
    55.3010000000    16.3618590331   172.9149414881  0.0000000000  1.0000000000
    55.2010000000    16.3302734034   172.6735987700  0.0000000000  1.0000000000
    55.1010000000    16.2986893967   172.4321496003  0.0000000000  1.0000000000
    55.0010000000    16.2671069718   172.1905933912  0.0000000000  1.0000000000
    54.9010000000    16.2355261651   171.9489301487  0.0000000000  1.0000000000
    54.8010000000    16.2039469883   171.7071596863  0.0000000000  1.0000000000
    54.7010000000    16.1723694278   171.4652816255  0.0000000000  1.0000000000
    54.6010000000    16.1407934967   171.2232957881  0.0000000000  1.0000000000
    54.5010000000    16.1092192083   170.9812020000  0.0000000000  1.0000000000
    54.4010000000    16.0776465516   170.7389998959  0.0000000000  1.0000000000
    54.3010000000    16.0460755414   170.4966893101  0.0000000000  1.0000000000
    54.2010000000    16.0145061681   170.2542698862  0.0000000000  1.0000000000
    54.1010000000    15.9829384226   170.0117412725  0.0000000000  1.0000000000
    54.0010000000    15.9513723728   169.7691037056  0.0000000000  1.0000000000
    53.9010000000    15.9198079603   169.5263564528  0.0000000000  1.0000000000
    53.8010000000    15.8882452039   169.2834993704  0.0000000000  1.0000000000
    53.7010000000    15.8566841479   169.0405325126  0.0000000000  1.0000000000
    53.6010000000    15.8251247365   168.7974551615  0.0000000000  1.0000000000
    53.5010000000    15.7935670158   168.5542673803  0.0000000000  1.0000000000
    53.4010000000    15.7620109818   168.3109688483  0.0000000000  1.0000000000
    53.3010000000    15.7304566315   168.0675592498  0.0000000000  1.0000000000
    53.2010000000    15.6989039879   167.8240384668  0.0000000000  1.0000000000
    53.1010000000    15.6673530243   167.5804059999  0.0000000000  1.0000000000
    53.0010000000    15.6358037652   167.3366617404  0.0000000000  1.0000000000
    52.9010000000    15.6042562356   167.0928055836  0.0000000000  1.0000000000
    52.8010000000    15.5727103864   166.8488368521  0.0000000000  1.0000000000
    52.7010000000    15.5411662940   166.6047558356  0.0000000000  1.0000000000
    52.6010000000    15.5096239111   166.3605618663  0.0000000000  1.0000000000
    52.5010000000    15.4780832409   166.1162546665  0.0000000000  1.0000000000
    52.4010000000    15.4465443122   165.8718341549  0.0000000000  1.0000000000
    52.3010000000    15.4150071052   165.6272998716  0.0000000000  1.0000000000
    52.2010000000    15.3834716747   165.3826519357  0.0000000000  1.0000000000
    52.1010000000    15.3519379779   165.1378897059  0.0000000000  1.0000000000
    52.0010000000    15.3204060466   164.8930131195  0.0000000000  1.0000000000
    51.9010000000    15.2888758397   164.6480215461  0.0000000000  1.0000000000
    51.8010000000    15.2573474152   164.4029151236  0.0000000000  1.0000000000
    51.7010000000    15.2258207825   164.1576936127  0.0000000000  1.0000000000
    51.6010000000    15.1942959033   163.9123563988  0.0000000000  1.0000000000
