4.00328391989  0.0128765504278
4.00629654812  0.0156952210133
4.03265052125  0.0191316633971
4.05917785446  0.023320509092
4.08629884078  0.0292042608189
4.11331972631  0.0359202330746
4.1164151608  0.0437831545114
4.16789871034  0.0543406715493
4.21973757418  0.0662411235084
4.2720751121  0.0800244589614
4.27572859968  0.100210572915
4.3289086139  0.122156402341
4.43407608387  0.150266212617
4.51535833136  0.183181420329
4.73385516774  0.227406949636
4.84836312697  0.272286395981
5.11186385031  0.326088227068
5.5164722693  0.394113670615
5.91824728154  0.467816162998
6.46037093308  0.545463708464
7.05215422871  0.635999097048
7.7867007531  0.708995965183
8.59893306193  0.819335091996
9.60578114706  0.921703504159
10.7926166223  1.02761558509
12.1966793358  1.1457438083
13.7036313987  1.27740014942
15.216989629  1.37372908227
17.395649011  1.49097313909
19.428517178  1.58910908435
21.9553144359  1.75591268035
24.952606043  1.8886288393
28.3590813584  2.03137600894
31.8575204769  2.16516801577
35.9946310533  2.28719213033
41.1480840395  2.48239778444
46.4916943121  2.62230027212
53.1462242069  2.82061307657
59.3528714352  2.95265117128
67.8482696597  3.1759469321
76.6513806217  3.26558796102
88.1358640493  3.54443899763
100.1577051  3.71080653175
113.164476966  3.91993943879
128.600251828  4.10393207027
142.797316206  4.37387796325
162.26394994  4.49751068469
186.562790249  4.79449709502
210.783171092  5.01933835921
242.347709095  5.35078288175
